trade_date,close,open,high,low,vol,pct_chg
20160616,3094.67,3104.36,3112.48,3089.48,82980.0,-0.006999999999999999
20160617,3110.36,3096.09,3131.05,3096.09,85400.0,0.0051
20160620,3112.67,3114.91,3118.73,3089.71,63590.0,0.0007000000000000001
20160621,3106.32,3124.90,3155.49,3097.94,87970.0,-0.002
20160622,3133.96,3100.45,3134.06,3096.99,66490.0,0.0089
20160623,3117.32,3129.72,3129.72,3102.48,67750.0,-0.0053
20160624,3077.16,3110.65,3130.54,3033.97,104790.0,-0.0129
20160627,3120.54,3065.13,3120.64,3064.97,83270.0,0.0141
20160628,3136.40,3107.40,3139.43,3099.70,92030.0,0.0051
20160629,3151.39,3142.48,3158.08,3139.13,103720.0,0.0048
20160630,3153.92,3152.83,3163.72,3148.20,79690.0,0.0008
20160701,3154.20,3156.93,3170.26,3148.29,71750.0,0.0001
20160704,3204.70,3136.39,3210.60,3134.02,133310.0,0.016
20160705,3207.38,3199.16,3216.70,3198.00,130229.99999999999,0.0008
20160706,3216.80,3197.62,3217.52,3183.45,124900.0,0.0029
20160707,3209.95,3206.55,3220.54,3190.12,118600.0,-0.0021
20160708,3192.28,3199.75,3204.93,3183.96,89740.0,-0.0055000000000000005
20160711,3203.33,3199.04,3235.96,3197.63,138530.0,0.0034999999999999996
20160712,3273.18,3201.91,3273.47,3200.30,172530.0,0.0218
20160713,3282.87,3274.02,3300.99,3271.78,175200.0,0.003
20160714,3276.76,3277.48,3281.95,3259.07,107530.0,-0.0019
20160715,3276.28,3278.84,3285.03,3265.29,102670.0,-0.0001
20160718,3262.02,3269.71,3281.64,3251.77,110310.0,-0.0044
20160719,3248.23,3260.43,3264.73,3226.20,88890.0,-0.0042
20160720,3237.61,3246.86,3254.51,3232.26,72700.0,-0.0033
20160721,3252.52,3238.34,3271.37,3238.30,86010.0,0.0046
20160722,3225.16,3251.24,3253.77,3220.89,86030.0,-0.0084
20160725,3230.89,3220.17,3243.79,3218.14,70200.0,0.0018
20160726,3269.59,3228.23,3269.75,3228.01,81050.0,0.012
20160727,3218.24,3270.08,3276.51,3157.41,160190.0,-0.015700000000000002
20160728,3221.14,3204.46,3235.78,3195.27,112780.0,0.0009
20160729,3203.93,3217.19,3225.42,3198.68,88050.0,-0.0053
20160801,3176.81,3196.43,3199.98,3156.75,87000.0,-0.0085
20160802,3189.05,3173.76,3189.05,3165.54,62170.0,0.0039000000000000003
20160803,3193.51,3179.68,3197.16,3173.54,72860.0,0.0014000000000000002
20160804,3201.29,3190.55,3201.55,3170.42,73500.0,0.0024
20160805,3205.11,3201.35,3224.87,3192.86,77200.0,0.0012
20160808,3234.18,3199.57,3234.48,3187.25,86680.0,0.0091
20160809,3256.98,3232.60,3257.33,3229.17,91070.0,0.006999999999999999
20160810,3243.34,3255.18,3261.86,3242.75,90430.0,-0.0042
20160811,3233.36,3239.56,3274.03,3232.61,101040.0,-0.0031
20160812,3294.23,3231.81,3294.23,3231.14,116250.0,0.018799999999999997
20160815,3393.42,3303.47,3417.91,3302.38,220540.0,0.0301
20160816,3378.25,3403.38,3418.69,3372.02,196390.0,-0.0045000000000000005
20160817,3373.05,3377.77,3394.39,3356.92,138850.0,-0.0015
20160818,3364.49,3369.95,3394.79,3349.69,142380.0,-0.0025
20160819,3365.02,3358.55,3374.05,3341.19,119960.0,0.0002
20160822,3336.79,3364.68,3372.83,3335.47,107950.0,-0.0084
20160823,3341.83,3332.62,3359.65,3324.96,92930.0,0.0015
20160824,3329.86,3341.93,3348.13,3323.73,81190.0,-0.0036
20160825,3308.97,3314.08,3315.08,3279.81,100590.0,-0.0063
20160826,3307.09,3312.50,3328.95,3301.74,81530.0,-0.0006
20160829,3307.78,3306.57,3315.08,3297.07,77040.0,0.0002
20160830,3311.99,3310.32,3325.12,3304.60,75730.0,0.0013
20160831,3327.79,3310.57,3333.97,3304.66,79570.0,0.0048
20160901,3301.58,3326.74,3329.35,3301.21,84950.0,-0.0079
20160902,3314.11,3298.72,3320.43,3295.76,82790.0,0.0038
20160905,3319.68,3321.01,3338.42,3314.63,78290.0,0.0017000000000000001
20160906,3342.63,3322.02,3347.95,3300.13,98280.0,0.0069
20160907,3340.82,3344.07,3357.36,3337.75,102940.0,-0.0005
20160908,3339.56,3338.01,3343.39,3328.23,71920.0,-0.0004
20160909,3318.04,3339.37,3344.95,3318.04,82660.0,-0.0064
20160912,3262.60,3271.87,3276.72,3234.57,122920.0,-0.0167
20160913,3260.33,3265.34,3269.22,3246.39,67180.0,-0.0007000000000000001
20160914,3238.73,3245.74,3254.99,3231.34,70430.0,-0.0066
20160919,3263.12,3242.74,3264.90,3242.74,58830.0,0.0075
20160920,3257.40,3264.66,3265.04,3252.39,52780.0,-0.0018
20160921,3266.64,3257.71,3270.90,3254.32,59140.0,0.0028000000000000004
20160922,3291.12,3281.47,3303.20,3277.98,75750.0,0.0075
20160923,3275.67,3292.28,3293.92,3275.03,57990.0,-0.004699999999999999
20160926,3220.28,3267.69,3267.69,3220.28,70450.0,-0.0169
20160927,3240.75,3214.87,3240.78,3214.44,58460.0,0.0064
20160928,3230.89,3243.65,3243.65,3228.00,44730.0,-0.003
20160929,3244.39,3234.86,3257.77,3234.80,55450.0,0.0042
20160930,3253.28,3240.18,3260.94,3239.04,44980.0,0.0027
20161010,3293.87,3265.36,3294.64,3258.96,80520.0,0.0125
20161011,3306.56,3296.87,3308.00,3292.88,87710.0,0.0039000000000000003
20161012,3300.01,3299.14,3302.56,3289.75,68670.0,-0.002
20161013,3302.65,3299.16,3307.41,3292.40,81220.0,0.0008
20161014,3305.85,3298.73,3306.69,3285.73,82320.0,0.001
20161017,3277.88,3305.96,3309.01,3271.54,86110.0,-0.0085
20161018,3321.33,3272.68,3321.33,3272.68,102860.0,0.013300000000000001
20161019,3316.24,3323.30,3332.52,3309.83,101170.0,-0.0015
20161020,3318.60,3317.18,3324.90,3312.17,79240.0,0.0007000000000000001
20161021,3327.74,3315.72,3341.56,3309.18,109790.0,0.0028000000000000004
20161024,3367.58,3332.51,3382.83,3330.97,153010.0,0.012
20161025,3367.45,3367.48,3373.91,3356.59,111190.0,-0.0
20161026,3354.80,3365.20,3367.83,3349.57,98030.0,-0.0038
20161027,3345.70,3351.46,3352.35,3335.13,77630.0,-0.0027
20161028,3340.13,3347.14,3370.75,3337.29,93130.0,-0.0017000000000000001
20161031,3336.28,3332.41,3340.47,3317.33,71350.0,-0.0012
20161101,3359.05,3338.71,3359.39,3334.46,74940.0,0.0068000000000000005
20161102,3333.35,3350.71,3356.40,3331.38,91200.0,-0.0077
20161103,3365.09,3326.90,3379.99,3324.84,126220.0,0.0095
20161104,3354.17,3362.21,3377.64,3348.43,104070.0,-0.0032
20161107,3356.59,3353.44,3362.74,3342.31,99880.0,0.0007000000000000001
20161108,3371.12,3367.70,3383.92,3361.13,103150.0,0.0043
20161109,3353.05,3370.60,3373.10,3322.08,139110.0,-0.0054
20161110,3390.61,3374.91,3403.02,3374.91,134710.0,0.011200000000000002
20161111,3417.22,3387.95,3422.67,3382.89,198780.0,0.0078000000000000005
20161114,3430.25,3409.22,3452.62,3408.14,213250.0,0.0038
20161115,3429.87,3428.87,3434.92,3415.99,134570.0,-0.0001
20161116,3429.59,3432.43,3435.64,3419.24,129810.0,-0.0001
20161117,3436.53,3423.47,3437.67,3412.88,121560.0,0.002
20161118,3417.46,3437.49,3443.12,3413.27,115950.0,-0.0055000000000000005
20161121,3441.11,3412.65,3463.14,3412.08,146440.0,0.0069
20161122,3468.36,3443.22,3469.22,3443.22,168520.0,0.0079
20161123,3474.73,3473.89,3492.96,3465.76,162390.0,0.0018
20161124,3488.74,3468.81,3508.16,3467.01,145750.0,0.004
20161125,3521.30,3490.04,3521.30,3463.95,153620.0,0.009300000000000001
20161128,3535.08,3538.68,3553.36,3528.32,207380.0,0.0039000000000000003
20161129,3564.04,3525.90,3583.72,3521.38,236920.0,0.008199999999999999
20161130,3538.00,3557.64,3567.07,3527.02,178560.0,-0.0073
20161201,3565.04,3543.96,3575.97,3543.24,180170.0,0.0076
20161202,3528.95,3559.77,3562.55,3516.79,196360.0,-0.0101
20161205,3469.41,3473.69,3496.88,3457.34,180850.0,-0.0169
20161206,3459.15,3466.24,3477.59,3456.81,115530.0,-0.003
20161207,3475.75,3458.37,3475.75,3445.76,114350.0,0.0048
20161208,3470.14,3481.81,3484.34,3466.51,117380.0,-0.0016
20161209,3493.70,3464.87,3507.93,3461.76,150300.0,0.0068000000000000005
20161212,3409.18,3489.27,3495.80,3400.79,187470.0,-0.0242
20161213,3405.04,3394.21,3416.21,3370.60,121110.0,-0.0012
20161214,3378.95,3399.41,3412.28,3378.27,124010.0,-0.0077
20161215,3340.43,3363.86,3378.04,3327.14,114960.0,-0.011399999999999999
20161216,3346.03,3335.36,3356.29,3330.49,90780.0,0.0017000000000000001
20161219,3328.98,3342.34,3344.86,3325.00,81640.0,-0.0051
20161220,3309.06,3328.30,3329.10,3289.27,87570.0,-0.006
20161221,3338.54,3313.75,3342.48,3313.75,108260.0,0.0089
20161222,3335.67,3335.12,3340.36,3322.72,92280.0,-0.0009
20161223,3307.60,3333.40,3334.89,3300.88,97450.0,-0.0084
20161226,3322.40,3293.22,3322.42,3267.05,89790.0,0.0045000000000000005
20161227,3316.39,3319.21,3330.23,3315.83,75490.0,-0.0018
20161228,3301.89,3315.75,3320.55,3293.17,69000.0,-0.0044
20161229,3297.76,3297.04,3312.11,3288.10,70090.0,-0.0013
20161230,3310.08,3302.60,3313.55,3295.75,71740.0,0.0037
20170103,3342.23,3313.95,3345.26,3313.95,86570.0,0.0097
20170104,3368.31,3340.56,3369.57,3338.15,90050.0,0.0078000000000000005
20170105,3367.79,3368.34,3373.41,3361.46,88340.0,-0.0002
20170106,3347.67,3366.85,3368.87,3346.89,87460.0,-0.006
20170109,3363.90,3345.75,3366.22,3344.35,83710.0,0.0048
20170110,3358.27,3361.64,3370.51,3354.09,83820.0,-0.0017000000000000001
20170111,3334.50,3355.80,3366.63,3334.30,91070.0,-0.0070999999999999995
20170112,3317.62,3332.69,3343.13,3315.96,81240.0,-0.0051
20170113,3319.91,3317.96,3338.17,3309.37,84180.0,0.0007000000000000001
20170116,3319.45,3314.15,3322.78,3264.21,157780.0,-0.0001
20170117,3326.36,3305.60,3327.38,3292.20,69450.0,0.0021
20170118,3339.37,3323.34,3350.96,3320.41,70620.0,0.0039000000000000003
20170119,3329.29,3330.95,3346.50,3324.68,66160.0,-0.003
20170120,3354.89,3326.98,3358.41,3326.37,65300.0,0.0077
20170123,3364.08,3359.05,3378.74,3355.85,75560.0,0.0027
20170124,3364.45,3363.14,3371.32,3355.90,66190.0,0.0001
20170125,3375.90,3361.66,3376.44,3357.22,58380.0,0.0034000000000000002
20170126,3387.96,3378.26,3395.88,3378.26,65319.99999999999,0.0036
20170203,3364.49,3390.93,3392.48,3362.57,55190.0,-0.0069
20170206,3373.21,3368.11,3381.33,3358.75,68520.0,0.0026
20170207,3365.68,3371.77,3376.71,3354.63,63750.0,-0.0022
20170208,3383.29,3361.78,3383.69,3347.43,75400.0,0.0052
20170209,3396.29,3381.90,3406.59,3379.79,97560.0,0.0038
20170210,3413.49,3398.32,3422.33,3398.03,123770.0,0.0051
20170213,3436.28,3416.92,3439.54,3416.87,120150.0,0.0067
20170214,3435.80,3438.51,3440.67,3424.40,94810.0,-0.0001
20170215,3421.71,3435.39,3448.03,3417.08,127640.0,-0.0040999999999999995
20170216,3440.93,3421.83,3440.93,3418.35,108280.0,0.005600000000000001
20170217,3421.44,3443.62,3457.56,3419.61,114600.0,-0.005699999999999999
20170220,3471.39,3421.64,3472.60,3421.64,132630.0,0.0146
20170221,3482.82,3475.06,3490.09,3472.02,114840.0,0.0033
20170222,3489.76,3483.20,3489.95,3473.52,102820.0,0.002
20170223,3473.32,3487.57,3492.96,3460.12,99540.0,-0.004699999999999999
20170224,3473.85,3468.96,3473.85,3455.25,95540.0,0.0002
20170227,3446.22,3471.13,3472.84,3441.39,98670.0,-0.008
20170228,3452.81,3445.03,3460.91,3441.36,75220.0,0.0019
20170301,3458.44,3452.21,3472.70,3449.11,103260.0,0.0016
20170302,3435.10,3463.48,3468.47,3434.00,89900.0,-0.0067
20170303,3427.86,3424.66,3428.88,3412.83,81000.0,-0.0021
20170306,3446.48,3427.25,3449.03,3425.90,83070.0,0.0054
20170307,3453.96,3446.16,3454.04,3440.06,80340.0,0.0022
20170308,3448.73,3452.20,3457.04,3441.26,79590.0,-0.0015
20170309,3426.94,3442.90,3443.05,3414.68,84570.0,-0.0063
20170310,3427.89,3423.98,3436.24,3423.94,70020.0,0.0003
20170313,3458.10,3425.67,3458.10,3412.69,91680.0,0.0088
20170314,3456.69,3456.66,3465.39,3448.90,77080.0,-0.0004
20170315,3463.64,3452.21,3463.92,3445.27,79110.0,0.002
20170316,3481.51,3472.27,3492.13,3472.27,106330.0,0.0052
20170317,3445.81,3485.31,3488.50,3441.47,103760.0,-0.0103
20170320,3449.61,3449.05,3454.06,3429.83,88730.0,0.0011
20170321,3466.35,3449.77,3466.70,3445.64,87710.0,0.0049
20170322,3450.05,3450.75,3464.33,3433.50,104940.0,-0.004699999999999999
20170323,3461.98,3452.41,3470.82,3435.69,94320.0,0.0034999999999999996
20170324,3489.60,3464.20,3499.32,3461.11,125650.0,0.008
20170327,3478.04,3488.76,3505.98,3474.52,107020.0,-0.0033
20170328,3469.81,3480.25,3482.29,3461.47,84200.0,-0.0024
20170329,3465.19,3472.97,3483.06,3455.55,104850.0,-0.0013
20170330,3436.76,3461.62,3467.30,3422.37,116380.0,-0.008199999999999999
20170331,3456.05,3434.82,3456.31,3430.82,91580.0,0.005600000000000001
20170405,3503.89,3476.42,3504.54,3475.15,143400.0,0.0138
20170406,3514.05,3507.99,3517.78,3495.72,136770.0,0.0029
20170407,3517.46,3514.45,3526.82,3506.39,140290.0,0.001
20170410,3505.14,3519.46,3522.80,3502.08,141890.0,-0.0034999999999999996
20170411,3517.33,3503.83,3520.13,3466.14,165950.0,0.0034999999999999996
20170412,3509.44,3514.57,3523.10,3498.00,181830.0,-0.0022
20170413,3514.57,3500.28,3518.44,3496.57,129979.99999999999,0.0015
20170414,3486.50,3516.81,3517.47,3476.95,135470.0,-0.008
20170417,3479.94,3475.74,3480.57,3453.68,117170.0,-0.0019
20170418,3462.74,3474.89,3489.08,3462.63,110930.0,-0.0049
20170419,3445.88,3452.99,3459.35,3418.51,121350.0,-0.0049
20170420,3461.55,3444.52,3465.61,3440.72,114180.0,0.0045000000000000005
20170421,3466.79,3461.39,3475.56,3449.54,104420.0,0.0015
20170424,3431.26,3458.23,3458.23,3403.98,114660.0,-0.0102
20170425,3440.97,3427.73,3449.67,3422.65,94070.0,0.0028000000000000004
20170426,3445.18,3440.25,3466.57,3439.15,111940.0,0.0012
20170427,3446.72,3435.10,3449.27,3399.54,123300.0,0.0004
20170428,3439.75,3439.57,3439.90,3417.24,101630.0,-0.002
20170502,3426.58,3427.92,3436.31,3418.67,92800.0,-0.0038
20170503,3413.13,3421.76,3432.22,3403.08,91670.0,-0.0039000000000000003
20170504,3404.39,3404.94,3421.40,3391.28,103480.0,-0.0026
20170505,3382.55,3393.48,3395.45,3366.56,109900.0,-0.0064
20170508,3358.81,3369.11,3374.16,3339.57,123750.0,-0.006999999999999999
20170509,3352.53,3342.60,3358.05,3327.59,76770.0,-0.0019
20170510,3337.70,3350.65,3369.43,3336.00,92080.0,-0.0044
20170511,3356.65,3322.95,3359.60,3312.89,109250.0,0.005699999999999999
20170512,3385.38,3350.94,3387.27,3349.17,93390.0,0.0086
20170515,3399.19,3391.59,3406.58,3391.59,82980.0,0.0040999999999999995
20170516,3428.65,3390.93,3428.85,3373.55,105240.0,0.0087
20170517,3409.97,3423.19,3433.97,3408.15,99740.0,-0.0054
20170518,3398.11,3387.67,3409.93,3383.93,85760.0,-0.0034999999999999996
20170519,3403.85,3395.23,3405.94,3392.38,71470.0,0.0017000000000000001
20170522,3411.24,3400.59,3424.18,3391.17,92540.0,0.0022
20170523,3424.19,3405.03,3434.77,3401.53,116910.0,0.0038
20170524,3424.17,3409.72,3424.17,3383.89,83550.0,-0.0
20170525,3485.66,3414.40,3490.42,3413.22,130720.0,0.018000000000000002
20170526,3480.43,3479.62,3498.31,3473.04,103240.0,-0.0015
20170531,3492.88,3495.07,3515.08,3474.92,104830.0,0.0036
20170601,3497.74,3485.22,3499.81,3476.43,103130.0,0.0014000000000000002
20170602,3486.51,3491.59,3498.12,3470.20,82670.0,-0.0032
20170605,3468.75,3480.17,3484.12,3462.31,79740.0,-0.0051
20170606,3492.88,3464.38,3492.88,3460.45,64090.0,0.006999999999999999
20170607,3533.87,3493.88,3537.09,3491.13,104420.0,0.011699999999999999
20170608,3560.98,3531.24,3562.27,3528.18,90230.0,0.0077
20170609,3576.17,3561.24,3590.89,3560.63,101190.0,0.0043
20170612,3574.39,3570.22,3603.69,3565.90,90380.0,-0.0005
20170613,3582.27,3569.16,3584.41,3559.21,75180.0,0.0022
20170614,3535.30,3571.25,3571.25,3530.27,83810.0,-0.0131
20170615,3528.79,3530.75,3542.28,3508.95,82630.0,-0.0018
20170616,3518.76,3522.97,3536.14,3514.39,76450.0,-0.0028000000000000004
20170619,3553.67,3520.06,3554.91,3520.06,79800.0,0.009899999999999999
20170620,3546.49,3560.79,3563.70,3539.51,80510.0,-0.002
20170621,3587.95,3567.13,3587.99,3545.57,87860.0,0.011699999999999999
20170622,3590.34,3583.56,3635.53,3581.34,135530.0,0.0007000000000000001
20170623,3622.88,3583.44,3623.24,3569.32,105130.0,0.0091
20170626,3668.09,3627.02,3671.94,3627.02,134640.0,0.0125
20170627,3674.72,3665.58,3676.53,3648.76,97560.0,0.0018
20170628,3646.17,3664.16,3672.19,3644.03,97920.0,-0.0078000000000000005
20170629,3668.83,3649.25,3669.13,3644.73,85590.0,0.0062
20170630,3666.80,3654.73,3669.76,3646.23,81510.0,-0.0006
20170703,3650.85,3667.23,3667.60,3633.78,88820.0,-0.0043
20170704,3619.98,3646.83,3646.85,3611.69,95070.0,-0.0085
20170705,3659.68,3611.90,3660.73,3610.46,88230.0,0.011000000000000001
20170706,3660.10,3654.56,3666.77,3629.56,102380.0,0.0001
20170707,3655.93,3647.64,3657.11,3631.87,103740.0,-0.0011
20170710,3653.69,3647.94,3667.85,3641.53,120590.0,-0.0006
20170711,3670.81,3646.88,3701.21,3645.99,118760.0,0.004699999999999999
20170712,3658.82,3672.63,3691.58,3640.59,122290.0,-0.0033
20170713,3686.92,3656.35,3690.48,3652.57,125670.0,0.0077
20170714,3703.09,3682.62,3703.09,3672.74,105510.0,0.0044
20170717,3663.56,3700.62,3716.47,3621.37,178820.0,-0.010700000000000001
20170718,3667.18,3648.49,3667.54,3622.04,124620.0,0.001
20170719,3729.75,3660.87,3731.05,3658.20,182480.0,0.0171
20170720,3747.88,3725.14,3750.19,3723.07,142410.0,0.0049
20170721,3728.60,3738.18,3751.69,3722.07,117940.0,-0.0051
20170724,3743.47,3724.38,3755.19,3719.85,134870.0,0.004
20170725,3719.56,3742.64,3752.16,3713.28,121670.0,-0.0064
20170726,3705.39,3722.88,3738.53,3684.18,136330.0,-0.0038
20170727,3712.19,3700.86,3716.69,3672.50,145000.0,0.0018
20170728,3721.89,3703.49,3725.54,3696.78,111410.0,0.0026
20170731,3737.87,3722.43,3746.52,3713.66,148430.0,0.0043
20170801,3770.38,3738.74,3770.40,3737.10,152550.0,0.0087
20170802,3760.85,3768.19,3784.35,3759.28,172290.0,-0.0025
20170803,3727.83,3755.11,3766.35,3718.44,146150.0,-0.0088
20170804,3707.58,3724.72,3738.73,3707.00,157470.0,-0.0054
20170807,3726.79,3701.22,3730.78,3689.96,124230.0,0.0052
20170808,3732.21,3724.33,3737.33,3718.81,137240.0,0.0015
20170809,3731.04,3728.03,3739.00,3713.57,124680.0,-0.0003
20170810,3715.92,3724.96,3746.86,3688.18,130090.0,-0.0040999999999999995
20170811,3647.35,3687.93,3700.49,3645.09,150390.0,-0.018500000000000003
20170814,3694.68,3651.38,3698.37,3651.38,115310.0,0.013000000000000001
20170815,3706.06,3695.78,3719.29,3692.28,106450.0,0.0031
20170816,3701.42,3701.13,3707.14,3679.73,104130.0,-0.0013
20170817,3721.28,3707.07,3722.62,3704.41,108660.0,0.0054
20170818,3724.67,3707.19,3733.49,3700.41,96560.0,0.0009
20170821,3740.99,3731.84,3744.26,3728.62,100310.0,0.0044
20170822,3752.30,3745.75,3758.29,3734.56,100290.0,0.003
20170823,3756.09,3747.61,3772.46,3741.72,104960.0,0.001
20170824,3734.65,3755.89,3765.71,3729.09,89950.0,-0.005699999999999999
20170825,3795.75,3736.29,3795.97,3736.29,129940.0,0.016399999999999998
20170828,3842.71,3805.66,3866.94,3805.66,185580.0,0.0124
20170829,3834.54,3839.18,3847.93,3825.76,128229.99999999999,-0.0021
20170830,3834.30,3834.27,3854.71,3827.86,141350.0,-0.0001
20170831,3822.09,3835.84,3840.20,3800.89,132950.0,-0.0032
20170901,3830.54,3825.34,3843.62,3818.16,158650.0,0.0022
20170904,3845.62,3828.54,3847.09,3813.55,149570.0,0.0039000000000000003
20170905,3857.05,3845.55,3865.29,3841.95,124960.0,0.003
20170906,3849.45,3846.75,3858.25,3831.38,131400.0,-0.002
20170907,3829.87,3851.69,3858.16,3828.84,123880.0,-0.0051
20170908,3825.99,3830.07,3843.02,3813.98,106040.0,-0.001
20170911,3825.65,3828.34,3850.74,3817.51,123880.0,-0.0001
20170912,3837.93,3832.24,3849.39,3822.00,144190.0,0.0032
20170913,3842.61,3835.55,3847.78,3822.94,95410.0,0.0012
20170914,3829.96,3843.57,3854.49,3820.09,115360.0,-0.0033
20170915,3831.30,3826.14,3843.30,3818.52,122430.0,0.0003
20170918,3843.14,3832.96,3862.36,3832.96,117930.0,0.0031
20170919,3832.12,3849.88,3857.30,3820.29,112430.0,-0.0029
20170920,3842.44,3830.15,3850.94,3827.89,101130.0,0.0027
20170921,3837.82,3843.26,3860.80,3837.38,111100.0,-0.0012
20170922,3837.73,3826.46,3842.25,3816.82,100620.0,-0.0
20170925,3817.79,3829.22,3835.39,3811.12,103950.0,-0.0052
20170926,3820.78,3810.33,3821.69,3808.38,81870.0,0.0008
20170927,3821.20,3818.96,3832.57,3818.81,85660.0,0.0001
20170928,3822.54,3821.59,3827.33,3813.75,93540.0,0.0004
20170929,3836.50,3825.20,3852.22,3825.20,93310.0,0.0037
20171009,3882.21,3910.11,3918.84,3876.03,135540.0,0.011899999999999999
20171010,3889.86,3883.00,3900.74,3855.47,112530.0,0.002
20171011,3902.69,3886.82,3913.07,3885.50,104420.0,0.0033
20171012,3912.95,3902.02,3917.44,3897.55,94340.0,0.0026
20171013,3921.00,3912.97,3927.17,3908.89,90140.0,0.0021
20171016,3913.45,3926.28,3947.42,3913.32,121360.0,-0.0019
20171017,3913.07,3910.79,3924.61,3900.48,82240.0,-0.0001
20171018,3944.16,3914.82,3944.41,3914.82,100970.0,0.0079
20171019,3931.25,3940.58,3944.03,3923.65,106530.0,-0.0033
20171020,3926.85,3918.53,3928.96,3910.20,72980.0,-0.0011
20171023,3930.80,3930.89,3936.27,3920.66,81490.0,0.001
20171024,3959.40,3926.23,3959.50,3922.03,93060.0,0.0073
20171025,3976.95,3958.17,3978.09,3954.00,88210.0,0.0044
20171026,3993.58,3980.05,4013.60,3973.55,129900.0,0.0042
20171027,4021.97,3992.55,4024.46,3991.35,126670.0,0.0070999999999999995
20171030,4009.72,4022.16,4033.34,3960.27,157390.0,-0.003
20171031,4006.72,3995.39,4009.28,3983.26,109180.0,-0.0007000000000000001
20171101,3996.62,4007.91,4032.46,3991.32,130419.99999999999,-0.0025
20171102,3997.13,3994.09,3999.23,3971.38,126100.0,0.0001
20171103,3992.70,3992.35,3999.34,3963.03,129400.0,-0.0011
20171106,4020.89,3989.18,4021.64,3975.41,122080.0,0.0070999999999999995
20171107,4054.25,4022.40,4064.22,4021.36,152120.0,0.0083
20171108,4048.01,4051.49,4089.15,4040.58,150830.0,-0.0015
20171109,4075.90,4043.07,4076.61,4038.40,121060.0,0.0069
20171110,4111.91,4070.28,4116.71,4067.66,141820.0,0.0088
20171113,4128.07,4115.55,4137.65,4115.55,151450.0,0.0039000000000000003
20171114,4099.35,4129.27,4133.55,4086.89,143240.0,-0.006999999999999999
20171115,4073.67,4084.21,4102.81,4055.72,120640.0,-0.0063
